account_id,payment_history,credit_utilization,account_tenure,monthly_income,num_credit_lines,recent_inquiries,segment,target
ACC0002723,-25,65,30,-20,20,45,CONSUMER,0
ACC0002724,40,35,-35,-45,-40,45,SME,0
ACC0002725,40,35,-35,35,-10,-15,CONSUMER,0
ACC0002726,-60,35,55,35,-10,-45,CONSUMER,1
ACC0002727,10,-30,-35,10,-40,-15,SME,0
ACC0002728,40,65,-35,10,20,-15,CONSUMER,0
ACC0002729,-25,65,55,35,-40,-45,CONSUMER,1
ACC0002730,-25,-30,30,60,20,-45,CONSUMER,0
ACC0002731,-25,-30,-50,60,20,45,CONSUMER,0
ACC0002732,10,35,-50,35,-10,-45,CONSUMER,0
ACC0002733,-25,65,30,10,-10,45,CONSUMER,0
ACC0002734,-60,65,30,35,20,45,CONSUMER,0
ACC0002735,-25,65,5,60,-10,15,CONSUMER,1
ACC0002736,-25,35,-35,35,-40,-15,ENTERPRISE,0
ACC0002737,-25,-55,30,35,-40,15,CONSUMER,0
ACC0002738,-60,65,55,10,-10,15,CONSUMER,1
ACC0002739,10,35,-35,-45,20,15,CONSUMER,0
ACC0002740,-60,5,55,-20,-40,-45,SME,0
ACC0002741,10,5,-50,35,-40,45,CONSUMER,0
ACC0002742,10,35,-35,10,-40,45,CONSUMER,0
ACC0002743,10,5,5,-45,-40,15,CONSUMER,0
ACC0002744,75,5,-35,60,20,45,CONSUMER,0
ACC0002745,10,5,30,10,40,-45,SME,0
ACC0002746,40,-55,-35,10,40,-45,CONSUMER,1
ACC0002747,10,-30,5,10,-10,-15,CONSUMER,0
ACC0002748,40,65,-50,60,-40,-45,CONSUMER,0
ACC0002749,-25,-30,55,10,-10,-15,CONSUMER,1
ACC0002750,75,-55,-50,35,20,45,CONSUMER,0
ACC0002751,-25,5,-50,10,40,-45,CONSUMER,0
ACC0002752,40,65,-50,35,-10,15,SME,0
ACC0002753,40,35,30,35,-10,-15,ENTERPRISE,0
ACC0002754,10,35,-35,10,40,15,ENTERPRISE,0
ACC0002755,40,5,-35,35,20,-45,SME,0
ACC0002756,10,-30,-35,35,20,-15,ENTERPRISE,0
ACC0002757,75,35,30,35,-40,15,SME,0
ACC0002758,10,5,5,10,20,45,CONSUMER,1
ACC0002759,40,65,5,35,40,-15,CONSUMER,0
ACC0002760,-25,35,-50,10,40,-15,CONSUMER,0
ACC0002761,75,5,30,10,-10,-15,CONSUMER,1
ACC0002762,10,5,30,10,40,-15,CONSUMER,0
ACC0002763,10,35,30,35,40,15,CONSUMER,0
ACC0002764,-25,35,30,-20,20,-15,SME,0
ACC0002765,10,35,30,35,20,-15,CONSUMER,0
ACC0002766,-25,-55,-35,10,-10,-45,CONSUMER,1
ACC0002767,-25,35,30,60,-10,45,CONSUMER,0
ACC0002768,75,-55,5,35,40,-15,SME,0
ACC0002769,75,35,55,-20,-10,-15,CONSUMER,0
ACC0002770,40,5,-50,10,40,-15,CONSUMER,0
ACC0002771,-25,-30,30,10,-40,15,SME,0
ACC0002772,10,5,-35,35,40,45,SME,0
ACC0002773,75,5,30,-20,40,15,CONSUMER,0
ACC0002774,10,65,30,10,-10,15,CONSUMER,0
ACC0002775,-25,35,55,60,20,-45,CONSUMER,1
ACC0002776,75,35,55,-20,40,45,SME,0
ACC0002777,-25,5,55,-45,-40,-15,ENTERPRISE,0
ACC0002778,-25,65,55,35,-10,15,CONSUMER,0
ACC0002779,40,5,5,10,-40,45,CONSUMER,0
ACC0002780,40,5,5,-20,40,45,CONSUMER,0
ACC0002781,75,-30,-35,-45,20,15,CONSUMER,0
ACC0002782,10,5,-35,35,20,15,CONSUMER,0
ACC0002783,-25,35,-50,60,20,15,CONSUMER,0
ACC0002784,-25,5,55,-20,-10,15,CONSUMER,0
ACC0002785,10,-30,-35,60,-10,15,CONSUMER,0
ACC0002786,75,5,5,35,20,15,CONSUMER,0
ACC0002787,10,-30,-35,35,-10,-45,CONSUMER,0
ACC0002788,40,5,30,35,-10,-15,CONSUMER,0
ACC0002789,40,35,5,35,-10,45,CONSUMER,0
ACC0002790,10,5,55,10,20,45,ENTERPRISE,0
ACC0002791,40,35,5,10,40,45,CONSUMER,1
ACC0002792,-60,35,5,35,-10,-15,CONSUMER,1
ACC0002793,-25,5,-35,35,-10,-45,CONSUMER,0
ACC0002794,-25,-30,30,-20,-10,15,CONSUMER,0
ACC0002795,-60,5,5,-20,20,15,CONSUMER,0
ACC0002796,10,65,5,-45,20,-45,SME,0
ACC0002797,-25,35,5,-45,20,45,SME,1
ACC0002798,10,-30,-35,10,-40,-15,CONSUMER,1
ACC0002799,10,65,5,60,40,15,CONSUMER,0
ACC0002800,-25,5,30,35,-10,-45,CONSUMER,0
ACC0002801,-25,-30,30,60,-40,-15,CONSUMER,0
ACC0002802,-25,5,5,-45,-40,45,SME,0
ACC0002803,40,-30,-35,10,40,-15,CONSUMER,0
ACC0002804,-60,-30,-35,35,-10,-45,CONSUMER,0
ACC0002805,10,5,-35,10,-10,-15,CONSUMER,0
ACC0002806,10,-30,30,-20,-40,15,ENTERPRISE,0
ACC0002807,10,35,-50,10,20,15,SME,0
ACC0002808,40,35,30,10,-10,-15,CONSUMER,0
ACC0002809,10,35,5,10,20,-15,CONSUMER,0
ACC0002810,10,65,-35,10,20,-45,SME,0
ACC0002811,40,65,30,35,-40,15,CONSUMER,0
ACC0002812,-60,5,55,10,20,15,CONSUMER,0
ACC0002813,75,5,5,10,20,15,SME,0
ACC0002814,10,5,55,10,40,-15,CONSUMER,0
ACC0002815,10,35,5,-20,40,-45,CONSUMER,0
ACC0002816,40,35,55,10,20,-15,SME,0
ACC0002817,-60,35,55,60,-40,-45,CONSUMER,0
ACC0002818,10,-30,30,60,-10,-45,CONSUMER,1
ACC0002819,75,35,55,10,20,15,CONSUMER,0
ACC0002820,10,5,5,35,-10,-15,CONSUMER,0
ACC0002821,40,35,30,35,-10,15,CONSUMER,0
ACC0002822,40,35,-50,35,-40,-15,CONSUMER,0
ACC0002823,40,-30,30,60,20,15,SME,0
ACC0002824,40,35,-35,35,-10,45,SME,0
ACC0002825,10,35,-35,10,40,-45,ENTERPRISE,1
ACC0002826,10,65,-35,-20,-40,-15,CONSUMER,1
ACC0002827,10,-55,5,-20,40,-15,SME,1
ACC0002828,-25,-55,5,35,-10,-15,CONSUMER,0
ACC0002829,10,5,-35,10,20,45,CONSUMER,0
ACC0002830,-60,-55,5,10,-10,45,SME,0
ACC0002831,-25,5,30,35,-10,45,CONSUMER,0
ACC0002832,-60,65,-35,35,40,-45,SME,1
ACC0002833,10,-55,30,10,20,-15,CONSUMER,0
ACC0002834,-60,-55,30,10,-10,-15,ENTERPRISE,0
ACC0002835,40,-55,5,10,20,15,CONSUMER,0
ACC0002836,-60,5,55,60,40,-45,ENTERPRISE,0
ACC0002837,75,65,5,35,40,15,CONSUMER,0
ACC0002838,40,35,-50,35,-10,15,CONSUMER,0
ACC0002839,75,-30,-50,10,-10,-15,SME,0
ACC0002840,10,35,30,35,-40,-15,SME,0
ACC0002841,40,35,5,35,20,-45,SME,1
ACC0002842,-25,65,-35,-20,40,15,CONSUMER,0
ACC0002843,10,5,30,-20,40,15,CONSUMER,0
ACC0002844,40,5,55,-20,40,45,CONSUMER,1
ACC0002845,10,65,30,35,20,45,CONSUMER,0
ACC0002846,-60,65,-35,-45,20,-15,CONSUMER,0
ACC0002847,10,-30,-35,10,-10,-15,SME,0
ACC0002848,10,65,30,60,-10,15,CONSUMER,0
ACC0002849,10,5,30,35,-10,-15,CONSUMER,0
ACC0002850,10,5,55,35,40,-15,CONSUMER,0
ACC0002851,10,-30,5,10,20,15,CONSUMER,0
ACC0002852,40,-30,55,35,-40,15,CONSUMER,0
ACC0002853,40,5,30,60,-40,-15,CONSUMER,0
ACC0002854,40,65,30,-20,-10,-15,CONSUMER,0
ACC0002855,10,-30,5,60,40,15,SME,0
ACC0002856,10,35,30,35,20,15,CONSUMER,0
ACC0002857,-60,5,55,35,20,15,CONSUMER,1
ACC0002858,-60,-30,30,35,20,-15,CONSUMER,0
ACC0002859,10,5,-50,35,-10,15,CONSUMER,0
ACC0002860,-60,5,30,-45,40,-15,ENTERPRISE,0
ACC0002861,10,35,30,35,-10,45,CONSUMER,0
ACC0002862,10,65,-50,35,-10,-15,CONSUMER,0
ACC0002863,40,65,30,10,-40,15,CONSUMER,0
ACC0002864,-60,65,-50,10,-10,-45,CONSUMER,0
ACC0002865,10,5,30,-20,-10,-15,CONSUMER,1
ACC0002866,40,65,5,-45,-40,-15,CONSUMER,0
ACC0002867,10,5,-35,60,-40,-15,CONSUMER,0
ACC0002868,10,35,30,10,-10,15,SME,0
ACC0002869,-25,65,5,60,20,45,CONSUMER,0
ACC0002870,-25,-30,5,60,-10,-45,CONSUMER,0
ACC0002871,-25,-30,30,-20,-10,-45,CONSUMER,1
ACC0002872,10,-30,55,35,40,-15,CONSUMER,0
ACC0002873,10,5,-35,35,-40,-15,CONSUMER,0
ACC0002874,75,-30,5,10,-10,-45,CONSUMER,0
ACC0002875,10,5,-35,-45,20,45,SME,0
ACC0002876,-25,-30,-35,-20,20,-15,CONSUMER,0
ACC0002877,75,65,5,-20,20,-15,CONSUMER,0
ACC0002878,-60,5,30,35,-40,-15,CONSUMER,0
ACC0002879,-25,35,5,60,20,-45,CONSUMER,1
ACC0002880,40,35,5,-20,-10,-45,CONSUMER,0
ACC0002881,10,5,-50,60,20,45,CONSUMER,0
ACC0002882,-25,5,5,35,40,-15,CONSUMER,0
ACC0002883,-25,-55,5,10,-10,-15,CONSUMER,0
ACC0002884,10,35,55,-45,-40,15,CONSUMER,0
ACC0002885,40,35,5,60,-10,45,CONSUMER,0
ACC0002886,-25,65,5,10,20,15,CONSUMER,0
ACC0002887,-25,35,-35,-20,-40,15,CONSUMER,0
ACC0002888,40,5,-35,10,-10,-45,CONSUMER,0
ACC0002889,-25,-30,55,35,40,15,CONSUMER,0
ACC0002890,40,65,30,-20,-10,-45,CONSUMER,0
ACC0002891,40,5,-35,35,20,15,CONSUMER,1
ACC0002892,40,5,55,10,40,15,CONSUMER,0
ACC0002893,75,-55,5,10,-10,15,CONSUMER,0
ACC0002894,40,5,55,35,-40,-45,SME,1
ACC0002895,40,5,30,35,20,15,SME,0
ACC0002896,40,-30,5,60,-10,15,SME,0
ACC0002897,-25,5,-35,10,-40,15,CONSUMER,0
ACC0002898,-25,-30,-50,35,-10,15,CONSUMER,0
ACC0002899,10,5,30,60,-40,-45,CONSUMER,0
ACC0002900,-60,35,-35,-45,20,15,CONSUMER,0
ACC0002901,-60,5,55,-45,-10,15,CONSUMER,0
ACC0002902,10,35,30,10,-40,15,CONSUMER,0
ACC0002903,-60,5,5,60,-10,15,CONSUMER,0
ACC0002904,40,35,30,10,-40,-15,CONSUMER,1
ACC0002905,-60,65,30,35,40,15,CONSUMER,0
ACC0002906,-60,5,55,-45,-10,-45,CONSUMER,0
ACC0002907,10,-55,30,-20,20,-15,CONSUMER,0
ACC0002908,10,35,-50,-20,-10,-15,SME,0
ACC0002909,-25,5,5,35,-40,-15,CONSUMER,1
ACC0002910,10,65,-35,-20,-10,15,CONSUMER,0
ACC0002911,40,35,5,10,-10,-45,CONSUMER,0
ACC0002912,40,5,30,10,40,45,CONSUMER,0
ACC0002913,40,5,5,10,40,15,ENTERPRISE,0
ACC0002914,-60,-30,55,10,-10,-15,CONSUMER,0
ACC0002915,-60,35,30,-20,20,-45,CONSUMER,1
ACC0002916,10,-30,-35,-45,-10,15,CONSUMER,0
ACC0002917,10,35,30,-20,20,-45,SME,0
ACC0002918,-25,-30,55,-20,-10,-15,CONSUMER,0
ACC0002919,40,35,-35,35,-40,15,CONSUMER,0
ACC0002920,-25,35,5,35,-10,-45,CONSUMER,0
ACC0002921,-25,-30,30,10,20,-15,SME,1
ACC0002922,10,-30,-50,-20,-40,-15,CONSUMER,1
ACC0002923,10,65,30,35,20,-15,CONSUMER,0
ACC0002924,10,-30,5,10,-40,-15,CONSUMER,0
ACC0002925,10,-30,55,10,-10,15,SME,0
ACC0002926,10,65,55,-45,-40,15,CONSUMER,0
ACC0002927,-60,-55,5,60,40,45,CONSUMER,1
ACC0002928,10,5,5,35,-10,-15,SME,0
ACC0002929,40,5,5,35,-10,-45,CONSUMER,0
ACC0002930,-60,5,55,-45,-10,-15,SME,0
ACC0002931,75,-55,-35,-20,-40,15,CONSUMER,0
ACC0002932,75,-30,-50,35,-10,45,CONSUMER,0
ACC0002933,-60,65,55,60,-40,-15,CONSUMER,1
ACC0002934,-25,35,30,35,-10,45,CONSUMER,0
ACC0002935,40,5,-50,60,40,-45,CONSUMER,0
ACC0002936,10,-30,-35,35,20,15,CONSUMER,0
ACC0002937,40,65,5,10,40,-15,CONSUMER,0
ACC0002938,-25,5,30,10,-10,45,CONSUMER,0
ACC0002939,40,-30,-35,35,-40,15,CONSUMER,0
ACC0002940,75,5,55,10,20,45,CONSUMER,0
ACC0002941,40,35,5,60,-10,15,CONSUMER,0
ACC0002942,40,35,55,-20,-40,45,CONSUMER,0
ACC0002943,10,35,-35,-45,20,-45,CONSUMER,0
ACC0002944,-25,5,55,-20,-10,-45,SME,1
ACC0002945,40,35,55,35,-10,-15,CONSUMER,0
ACC0002946,40,-30,-35,35,-10,-45,CONSUMER,0
ACC0002947,-60,65,5,35,40,-15,CONSUMER,0
ACC0002948,75,65,5,-20,-40,45,CONSUMER,0
ACC0002949,75,5,30,10,-10,-15,CONSUMER,0
ACC0002950,75,-55,-35,-45,-10,15,CONSUMER,0
ACC0002951,-25,-30,-35,-20,-10,-15,SME,0
ACC0002952,40,-30,5,10,-40,15,CONSUMER,0
ACC0002953,75,65,30,60,-40,45,CONSUMER,0
ACC0002954,40,5,30,10,20,45,CONSUMER,0
ACC0002955,10,-30,-35,-20,-40,15,CONSUMER,0
ACC0002956,10,5,5,10,20,-15,CONSUMER,0
ACC0002957,75,35,-35,-45,-10,-15,SME,0
ACC0002958,-60,5,30,-45,-10,15,CONSUMER,0
ACC0002959,-25,35,30,-20,-40,-15,SME,0
ACC0002960,-25,35,5,-20,-40,15,CONSUMER,0
ACC0002961,10,-30,55,35,-40,15,SME,0
ACC0002962,75,-30,5,35,40,-15,ENTERPRISE,0
ACC0002963,-25,5,-50,35,20,-15,CONSUMER,0
ACC0002964,10,35,-35,60,20,15,CONSUMER,0
ACC0002965,-60,65,55,-45,-10,45,SME,0
ACC0002966,40,-30,5,10,-10,-45,CONSUMER,0
ACC0002967,75,5,55,-20,-40,-15,CONSUMER,0
ACC0002968,10,5,-50,10,20,-15,SME,0
ACC0002969,40,35,5,10,-10,-15,CONSUMER,0
ACC0002970,10,35,5,60,-40,15,CONSUMER,0
ACC0002971,-60,35,30,10,-10,-45,CONSUMER,0
ACC0002972,-25,-55,-50,60,20,-15,CONSUMER,0
ACC0002973,40,-30,-35,-45,20,15,CONSUMER,0
ACC0002974,10,5,5,35,-40,-45,CONSUMER,0
ACC0002975,40,65,5,35,-40,45,CONSUMER,1
ACC0002976,40,35,30,10,20,-15,CONSUMER,0
ACC0002977,75,35,5,10,20,-15,CONSUMER,0
ACC0002978,10,-30,-35,60,40,-45,CONSUMER,0
ACC0002979,-25,65,5,35,-10,-45,CONSUMER,0
ACC0002980,40,5,-50,35,40,-15,CONSUMER,0
ACC0002981,40,5,5,35,20,-15,CONSUMER,0
ACC0002982,-25,65,55,10,-10,-45,SME,0
ACC0002983,10,5,-35,35,-10,-15,CONSUMER,0
ACC0002984,75,-30,55,10,40,45,CONSUMER,1
ACC0002985,10,65,55,-20,40,-15,CONSUMER,0
ACC0002986,40,5,-35,-45,20,-45,SME,0
ACC0002987,40,-30,-35,60,-40,45,CONSUMER,0
ACC0002988,40,35,-50,60,-40,15,CONSUMER,1
ACC0002989,-25,35,55,35,20,15,CONSUMER,0
ACC0002990,-60,5,30,10,20,45,CONSUMER,1
ACC0002991,10,35,-35,10,-10,-45,ENTERPRISE,0
ACC0002992,40,65,-35,10,-10,-45,CONSUMER,0
ACC0002993,40,5,5,35,-40,-45,SME,0
ACC0002994,-60,35,30,10,40,15,CONSUMER,0
ACC0002995,-25,65,5,10,-40,15,CONSUMER,0
ACC0002996,10,5,-50,-20,-10,15,SME,1
ACC0002997,10,5,5,-20,-40,-15,CONSUMER,0
ACC0002998,40,5,5,10,-10,45,CONSUMER,0
ACC0002999,10,-30,55,10,-10,-45,CONSUMER,0
ACC0003000,-25,5,30,35,-10,-45,CONSUMER,0
ACC0003001,-60,-55,55,60,-40,-15,SME,0
ACC0003002,-25,65,-50,35,40,-15,CONSUMER,1
ACC0003003,10,35,30,10,40,45,CONSUMER,1
ACC0003004,10,65,5,35,40,-45,CONSUMER,0
ACC0003005,-25,35,-35,35,-10,45,CONSUMER,0
ACC0003006,40,65,5,-45,-40,-15,CONSUMER,0
ACC0003007,10,-30,30,10,40,-45,CONSUMER,1
ACC0003008,10,35,5,35,-10,-45,CONSUMER,0
ACC0003009,75,65,5,-45,-10,-45,CONSUMER,0
ACC0003010,40,5,5,10,-10,15,CONSUMER,0
ACC0003011,-60,5,30,10,-40,-15,CONSUMER,0
ACC0003012,-25,-55,55,60,40,-15,CONSUMER,0
ACC0003013,40,35,30,10,20,-15,CONSUMER,1
ACC0003014,10,-30,30,10,-40,-15,CONSUMER,0
ACC0003015,75,5,5,10,40,-45,CONSUMER,0
ACC0003016,40,65,55,-20,-10,-15,CONSUMER,0
ACC0003017,-25,-30,30,35,-40,-45,CONSUMER,0
ACC0003018,75,35,-35,35,20,45,ENTERPRISE,0
ACC0003019,75,-30,30,35,-10,-45,CONSUMER,0
ACC0003020,10,5,30,60,-40,45,CONSUMER,0
ACC0003021,10,5,-50,60,40,45,CONSUMER,0
ACC0003022,10,35,5,10,-40,15,CONSUMER,0
ACC0003023,75,5,5,60,-10,-45,CONSUMER,0
ACC0003024,-25,-30,5,35,-10,45,SME,0
ACC0003025,75,5,30,-45,-40,-15,CONSUMER,1
ACC0003026,-60,5,55,-20,40,15,CONSUMER,0
ACC0003027,75,35,-35,10,20,-15,SME,0
ACC0003028,10,35,55,60,20,-15,SME,0
ACC0003029,-25,-30,-35,-45,40,45,ENTERPRISE,0
ACC0003030,10,-30,30,35,-10,-45,CONSUMER,1
ACC0003031,10,-55,5,60,20,-15,CONSUMER,0
ACC0003032,10,35,-50,-20,-10,-15,CONSUMER,0
ACC0003033,10,-30,5,10,20,-15,CONSUMER,0
ACC0003034,40,-55,5,35,-10,-45,CONSUMER,0
ACC0003035,-25,-30,-35,60,-10,-45,SME,0
ACC0003036,10,-30,-35,10,-10,-15,CONSUMER,1
ACC0003037,75,5,30,-45,20,-45,CONSUMER,0
ACC0003038,10,65,5,-20,-10,-15,CONSUMER,0
ACC0003039,40,-30,-50,-20,-10,-45,SME,1
ACC0003040,-25,5,30,-20,-10,15,CONSUMER,0
ACC0003041,10,35,55,60,20,45,CONSUMER,0
ACC0003042,10,-55,30,35,40,-45,CONSUMER,0
ACC0003043,40,-30,-35,60,-40,15,CONSUMER,0
ACC0003044,-60,5,-35,60,-10,45,CONSUMER,0
ACC0003045,40,5,5,10,-40,-15,CONSUMER,0
ACC0003046,-25,65,30,10,20,15,SME,1
ACC0003047,10,35,-35,35,20,-15,CONSUMER,0
ACC0003048,75,-55,5,35,-10,-45,CONSUMER,0
ACC0003049,-25,35,55,10,-10,-15,CONSUMER,0
ACC0003050,40,-30,5,-45,40,-45,CONSUMER,0
ACC0003051,40,35,-35,35,20,15,CONSUMER,0
ACC0003052,10,-30,30,-20,20,15,ENTERPRISE,0
ACC0003053,10,35,-50,10,-10,15,CONSUMER,0
ACC0003054,75,5,5,10,40,-15,CONSUMER,0
ACC0003055,10,5,-35,-20,-10,-15,CONSUMER,0
ACC0003056,40,5,30,-45,-40,45,CONSUMER,0
ACC0003057,-25,-30,30,35,-40,-15,CONSUMER,0
ACC0003058,40,-55,-35,35,-10,-15,CONSUMER,0
ACC0003059,-60,5,-35,10,-10,-45,SME,0
ACC0003060,-60,35,55,10,40,-15,CONSUMER,0
ACC0003061,40,-30,-35,35,-10,-15,CONSUMER,0
ACC0003062,75,35,55,35,-40,45,CONSUMER,0
ACC0003063,10,-55,5,-45,20,-45,CONSUMER,0
ACC0003064,10,5,5,60,20,-45,CONSUMER,0
ACC0003065,-60,5,-35,-20,-40,-15,CONSUMER,0
ACC0003066,75,35,30,35,-40,-15,CONSUMER,0
ACC0003067,-25,-30,30,10,40,15,CONSUMER,0
ACC0003068,10,5,-35,-45,20,15,CONSUMER,0
ACC0003069,-25,-30,30,10,-40,-15,CONSUMER,1
ACC0003070,-25,5,5,35,-10,45,SME,0
ACC0003071,-25,35,30,60,-40,15,SME,1
ACC0003072,-25,-30,30,35,20,15,CONSUMER,0
ACC0003073,10,35,5,10,-10,-15,CONSUMER,0
ACC0003074,75,35,30,10,-40,-15,CONSUMER,0
ACC0003075,75,5,30,60,-10,45,SME,0
ACC0003076,75,-30,-35,10,40,15,CONSUMER,0
ACC0003077,-25,65,55,-20,20,-45,SME,0
ACC0003078,-25,5,30,10,20,-45,SME,0
ACC0003079,-25,65,-35,10,-40,-15,SME,0
ACC0003080,75,5,-50,-20,-10,-15,CONSUMER,0
ACC0003081,40,5,-50,60,-10,15,CONSUMER,0
ACC0003082,10,-55,30,10,-10,-15,SME,0
ACC0003083,40,-30,30,10,-10,-15,CONSUMER,0
ACC0003084,-25,35,5,10,20,45,CONSUMER,0
ACC0003085,-60,35,30,35,-40,15,CONSUMER,0
ACC0003086,-25,-30,30,35,-10,-15,CONSUMER,0
ACC0003087,75,-30,55,10,20,15,CONSUMER,0
ACC0003088,10,5,30,10,-40,15,CONSUMER,0
ACC0003089,40,5,30,35,-10,15,CONSUMER,0
ACC0003090,10,-55,-50,35,20,45,CONSUMER,0
ACC0003091,-60,5,30,10,-40,15,CONSUMER,1
ACC0003092,-25,65,-35,-45,-10,-45,CONSUMER,0
ACC0003093,10,5,30,35,-10,-15,CONSUMER,0
ACC0003094,75,35,-35,10,-40,-45,CONSUMER,0
ACC0003095,-25,35,-35,35,-10,-15,SME,0
ACC0003096,10,-55,5,-20,-10,-45,CONSUMER,0
ACC0003097,10,5,-50,35,20,15,CONSUMER,0
ACC0003098,10,-30,55,10,-40,-15,CONSUMER,0
ACC0003099,-25,35,5,-45,-10,-45,CONSUMER,0
ACC0003100,-25,5,30,-20,20,-15,CONSUMER,0
ACC0003101,-25,65,30,10,20,15,CONSUMER,0
ACC0003102,-25,5,-35,60,-10,-15,CONSUMER,0
ACC0003103,-25,35,30,10,20,-45,ENTERPRISE,0
ACC0003104,75,-30,-35,35,-10,45,CONSUMER,0
ACC0003105,-25,-30,30,10,-40,-15,CONSUMER,0
ACC0003106,10,5,5,10,40,15,CONSUMER,0
ACC0003107,-25,35,5,10,-40,-45,CONSUMER,0
ACC0003108,-25,35,5,10,-40,45,CONSUMER,1
ACC0003109,40,-30,5,35,20,-45,CONSUMER,0
ACC0003110,-25,65,30,35,-40,-15,SME,0
ACC0003111,-25,-55,30,10,-40,45,CONSUMER,0
ACC0003112,10,35,5,35,20,15,CONSUMER,0
ACC0003113,-25,35,30,10,-10,-15,SME,0
ACC0003114,-25,65,5,10,-10,-15,SME,0
ACC0003115,40,-30,-35,35,-40,45,CONSUMER,1
ACC0003116,75,35,55,-20,-40,-45,ENTERPRISE,1
ACC0003117,40,35,5,10,-40,-45,CONSUMER,0
ACC0003118,-60,-30,5,10,-40,45,CONSUMER,0
ACC0003119,10,-30,-35,10,-40,45,SME,0
ACC0003120,40,65,55,60,-10,45,CONSUMER,0
ACC0003121,-25,5,30,35,40,15,SME,1
ACC0003122,10,-30,5,-45,20,-15,CONSUMER,0
ACC0003123,40,35,-35,10,-10,15,SME,0
ACC0003124,-25,-30,5,35,-40,-45,CONSUMER,1
ACC0003125,75,-30,30,10,-10,-15,SME,0
ACC0003126,-60,5,30,35,20,-15,CONSUMER,0
ACC0003127,-25,-30,5,-20,40,-45,CONSUMER,0
ACC0003128,10,5,-35,-20,-10,45,CONSUMER,0
ACC0003129,10,-30,55,35,20,-45,SME,1
ACC0003130,40,35,-35,60,-40,45,CONSUMER,0
ACC0003131,75,-30,30,-20,-10,-15,CONSUMER,0
ACC0003132,-25,5,30,-20,20,-15,CONSUMER,0
ACC0003133,75,35,5,10,-10,15,CONSUMER,0
ACC0003134,40,35,5,-45,40,15,SME,0
ACC0003135,75,5,5,-45,-10,45,CONSUMER,0
ACC0003136,75,5,-50,-45,-10,-15,CONSUMER,0
ACC0003137,75,65,-35,-45,40,45,CONSUMER,0
ACC0003138,10,-30,5,10,-40,-45,CONSUMER,0
ACC0003139,-25,-55,5,-20,-40,45,CONSUMER,0
ACC0003140,10,35,-35,10,-40,-15,ENTERPRISE,0
ACC0003141,40,65,55,-20,-40,-15,ENTERPRISE,0
ACC0003142,10,35,30,-20,-10,-15,CONSUMER,0
ACC0003143,75,35,-35,10,-10,45,CONSUMER,0
ACC0003144,10,5,5,60,-10,-15,CONSUMER,0
ACC0003145,10,5,5,60,40,-45,ENTERPRISE,0
ACC0003146,-60,35,55,35,20,45,CONSUMER,0
ACC0003147,10,35,30,60,-10,15,SME,0
ACC0003148,-25,5,5,35,20,45,CONSUMER,0
ACC0003149,-60,5,55,35,20,-45,CONSUMER,1
ACC0003150,-25,5,30,35,-10,-15,CONSUMER,0
ACC0003151,75,35,-35,35,20,45,CONSUMER,0
ACC0003152,75,65,5,-45,-40,45,CONSUMER,0
ACC0003153,40,65,-35,35,40,-15,CONSUMER,0
ACC0003154,40,65,-50,-45,40,45,CONSUMER,0
ACC0003155,75,5,-50,35,40,-15,CONSUMER,0
ACC0003156,40,5,5,35,-40,15,ENTERPRISE,1
ACC0003157,40,-30,5,35,-40,45,CONSUMER,0
ACC0003158,10,65,-35,60,-40,-15,CONSUMER,0
ACC0003159,10,-30,55,-20,-10,-15,CONSUMER,1
ACC0003160,40,65,30,-20,-10,-15,CONSUMER,0
ACC0003161,75,-30,-50,35,20,-15,SME,0
ACC0003162,10,-55,5,-20,40,-45,CONSUMER,0
ACC0003163,40,5,5,10,-10,-45,CONSUMER,0
ACC0003164,75,-30,30,-20,-40,45,CONSUMER,0
ACC0003165,-60,-30,30,-20,20,15,ENTERPRISE,0
ACC0003166,40,5,30,10,20,-45,CONSUMER,0
ACC0003167,10,65,5,-45,-10,-45,CONSUMER,0
ACC0003168,75,5,-35,60,20,15,CONSUMER,0
ACC0003169,40,-30,55,-20,-40,-45,CONSUMER,0
ACC0003170,40,5,-35,-45,-10,-15,CONSUMER,0
ACC0003171,40,35,5,35,-40,-15,CONSUMER,0
ACC0003172,10,-55,-35,-20,20,15,CONSUMER,0
ACC0003173,-25,5,30,35,-40,15,CONSUMER,0
ACC0003174,-25,-55,-35,10,20,45,CONSUMER,0
ACC0003175,40,-55,-35,-20,40,15,ENTERPRISE,0
ACC0003176,10,5,30,35,40,-15,CONSUMER,0
ACC0003177,40,35,5,35,-10,-45,CONSUMER,0
ACC0003178,40,35,55,35,20,45,CONSUMER,0
ACC0003179,-25,5,5,-45,-10,-45,ENTERPRISE,0
ACC0003180,40,-55,5,10,-10,-45,CONSUMER,0
ACC0003181,10,5,5,10,-40,15,SME,0
ACC0003182,40,35,5,10,20,-45,CONSUMER,0
ACC0003183,10,5,55,10,-10,15,CONSUMER,0
ACC0003184,40,5,30,-20,-10,-45,CONSUMER,0
ACC0003185,75,5,30,35,20,45,ENTERPRISE,0
ACC0003186,-60,-55,30,10,20,15,CONSUMER,0
ACC0003187,10,-30,30,35,40,15,SME,0
ACC0003188,10,35,55,35,-40,15,CONSUMER,0
ACC0003189,75,5,30,10,-40,-15,SME,0
ACC0003190,10,5,30,35,20,15,CONSUMER,0
